"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"gand1255",0.331796059724944,0.200415770972474,0.0443740564423351,0.774956443595065,"gand1255","0","0","0","S Africa",32.15153,0.66884,"gand1255"
"soga1242",0.565068232217079,0.222129824478995,0.13630330770763,0.933967744309712,"soga1242","0","1","0","S Africa",33.3942,0.40456,"soga1242"
"suba1238",0.67271615531828,0.196066210482661,0.239949979405895,0.957938779185287,"suba1238","0","1","0","S Africa",34.1033,-0.95719,"suba1238"
"haaa1252",0.55909797625268,0.235350763411491,0.11254947223084,0.939555549441213,"haaa1252","0","1","0","S Africa",30.4894,-3.77873,"haaa1252"
"bemb1257",0.258532164082529,0.19585295045481,0.0185645748415609,0.730165355741303,"bemb1257","0","0","1","S Africa",29.2993,-10.6122,"bemb1257"
"lala1264",0.304656626551372,0.213320799991479,0.0255166117660793,0.793675033461282,"lala1264","0","0","0","S Africa",30.2297,-12.945,"lala1264"
"nsen1242",0.5287436071096,0.238818008434812,0.0923607508935042,0.932838214649995,"nsen1242","0","1","0","S Africa",31.3544,-15.3946,"nsen1242"
"holo1240",0.26969980811377,0.202539343004313,0.0186970178337239,0.750970849229696,"holo1240","0","0","0","S Africa",28.3274,-5.37545,"holo1240"
"lega1249",0.252229104117746,0.194517478711886,0.0172679809868869,0.728661603996697,"lega1249","0","0","0","S Africa",27.1424,-3.83196,"lega1249"
"yaoo1241",0.342940952565805,0.219643354780205,0.0326455188248991,0.822453953188436,"yaoo1241","0","0","0","S Africa",35.2387,-13.6119,"yaoo1241"
"mpot1240",0.529253074665769,0.229417473529403,0.106808000485314,0.924888712487304,"mpot1240","0","1","0","S Africa",34.71269,-11.13767,"mpot1240"
"matu1259",0.57099044557735,0.23342859471928,0.119242638302501,0.944672902441264,"matu1259","0","1","0","S Africa",39.0409,-8.53734,"matu1259"
