"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"hame1242",0.633790636646173,0.248427236142351,0.118694183838703,0.97624392718417,"hame1242","1","1","1","Greater Abyssinia",36.5176,5.06515,"hame1242"
"ikkk1242",0.0743852230840727,0.152229288711918,4.32321292798703e-06,0.592712084870062,"ikkk1242","0","0","1","S Africa",34.2507,3.61407,"ikkk1242"
"sooo1256",0.0635702338957036,0.14071997980938,2.38583699504699e-06,0.535807488368451,"sooo1256","0","0","0","S Africa",34.7595,2.58367,"sooo1256"
"hoaa1235",0.061031047368636,0.13456335508329,2.02111311610526e-06,0.521779483005246,"hoaa1235","0","0","0","S Africa",24.69828,-23.93447,"hoaa1235"
"motu1246",0.978916262404534,0.0568438796156404,0.819156654896228,0.999996900593856,"motu1246","1","1","0","S New Guinea",147.424,-9.67492,"motu1246"
"lala1268",0.977683278076526,0.062618199905577,0.793650115528403,0.999996627933208,"lala1268","1","0","0","S New Guinea",146.749,-8.93195,"lala1268"
"meke1243",0.96334765892497,0.0791407189894501,0.722699581470651,0.999973071956035,"meke1243","1","1","0","S New Guinea",146.586,-8.23853,"meke1243"
"waim1251",0.972921968835102,0.0692633452240977,0.765882481571408,0.999994855881975,"waim1251","1","1","0","S New Guinea",146.544,-8.67145,"waim1251"
"hula1239",0.965224948130988,0.0785556020034799,0.71913047142426,0.999992531119175,"hula1239","1","1","1","S New Guinea",147.705,-9.99427,"hula1239"
"keap1239",0.941413981570278,0.117892100852301,0.555846052849717,0.99998511761114,"keap1239","1","1","1","S New Guinea",147.95,-10.1342,"keap1239"
"sina1266",0.976657902641076,0.0554027396528243,0.816387476025069,0.999992993281766,"sina1266","1","1","0","S New Guinea",147.861,-9.79791,"sina1266"
"kili1267",0.354808563758967,0.296219168889167,0.00358856631549685,0.949321515321397,"kili1267","0","0","0","S New Guinea",151.072,-8.72574,"kili1267"
"misi1243",0.779464647676747,0.262079823206676,0.101684927846706,0.999785405891026,"misi1243","1","1","0","S New Guinea",152.696,-10.6821,"misi1243"
