"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"chra1242",0.0108273156743663,0.0415751025743853,1.62419187796087e-08,0.103349150348165,"chra1242","0","0","0","Southeast Asia",107.293,10.8021,"chra1242"
"koho1244",0.0129190185859795,0.050495471441089,1.64192461430596e-08,0.125054237098885,"koho1244","0","0","0","Southeast Asia",108.057,11.6444,"koho1244"
"lave1249",0.0134521903395077,0.052047591599942,1.53321815666874e-08,0.13531791273373,"lave1249","0","0","0","Southeast Asia",107.008,14.5994,"lave1249"
"lave1248",0.0133668455917371,0.0510405478179881,1.67158986325836e-08,0.137498208756874,"lave1248","0","0","0","Southeast Asia",106.322,15.2726,"lave1248"
"sapu1248",0.0133699827664022,0.0515845792224574,1.66238531887951e-08,0.133660883210005,"sapu1248","0","0","0","Southeast Asia",106.843,15.3692,"sapu1248"
"reng1252",0.0131166188581278,0.0508127864304881,1.69819014397963e-08,0.127442554568678,"reng1252","0","1","0","Southeast Asia",107.9459,14.456,"reng1252"
"seda1262",0.0130507862662924,0.0509885818964983,1.62146697375385e-08,0.130305427568514,"seda1262","0","1","0","Southeast Asia",108.027,14.7793,"seda1262"
"hala1252",0.0124887127559076,0.0464359490526862,1.8211832440489e-08,0.128831225733781,"hala1252","0","0","0","Southeast Asia",107.457,14.7862,"hala1252"
"jehh1245",0.0128315659057481,0.0488575454431969,1.80885387909042e-08,0.126692768402242,"jehh1245","0","1","0","Southeast Asia",107.753,15.2351,"jehh1245"
"hooo1248",0.926430800449199,0.127406607978483,0.518346161476973,0.999966452452464,"hooo1248","1","1","0","Indic",87.1188,23.9596,"hooo1248"
"mund1320",0.927112001503417,0.126610958401959,0.517983641186576,0.999970958388886,"mund1320","1","1","0","Indic",85.85,23.03,"mund1320"
"sant1410",0.910085754099875,0.153338919954292,0.413590532336453,0.999975104555721,"sant1410","1","1","0","Indic",87.8185,25.0317,"sant1410"
"kork1243",0.899055359660379,0.168364579626227,0.371861997762189,0.999974585740256,"kork1243","1","1","1","Indic",77.5541,21.8358,"kork1243"
"juan1238",0.91318564145982,0.148559795082239,0.429618185935934,0.999974161052432,"juan1238","1","1","1","Indic",85.5845,21.2606,"juan1238"
"gata1239",0.911905212369923,0.150569557205608,0.419615879386899,0.99997189765264,"gata1239","1","0","1","Indic",82.984,18.6076,"gata1239"
"sora1254",0.922490510865658,0.133867594930043,0.499353544043691,0.999972194655039,"sora1254","1","0","0","Indic",84.19,19.1213,"sora1254"
"pare1266",0.92182427634346,0.134990687052229,0.488449851668204,0.999971239372269,"pare1266","1","1","0","Indic",83.9723,19.075,"pare1266"
"mala1464",0.997865872848706,0.0218463461264499,0.988196954534101,1,"mala1464","1","1","1","Indic",76.7651,9.59208,"mala1464"
"mala1463",0.998030756283832,0.0214455745312751,0.989752838744852,1,"mala1463","1","1","1","Indic",77.2038,8.85517,"mala1463"
"tami1289",0.99790850804727,0.0201028889907505,0.988810779421637,1,"tami1289","1","1","1","Indic",78.825989,10.520219,"tami1289"
"koda1255",0.997701366413398,0.0235522677312586,0.989641816611392,1,"koda1255","1","1","1","Indic",75.9161,12.2443,"koda1255"
"mudu1239",0.997891783956968,0.0215264268031467,0.989070975919776,1,"mudu1239","1","1","1","Indic",76.5627,11.062,"mudu1239"
"irul1243",0.997888968541913,0.0219719080056898,0.990388786944226,1,"irul1243","1","1","1","Indic",79.95209,12.70645,"irul1243"
"nucl1305",0.997560322213451,0.0245339322813431,0.986220479605255,1,"nucl1305","1","1","1","Indic",76.1198,13.5878,"nucl1305"
"shol1240",0.99770981293521,0.0220764891033358,0.988323028388406,1,"shol1240","1","1","1","Indic",77.2211,11.9458,"shol1240"
"tulu1258",0.997050825527585,0.0297253438507067,0.986149932651847,1,"tulu1258","1","1","1","Indic",75.2651,12.8114,"tulu1258"
"telu1262",0.9968295555894,0.0291116731396943,0.98306535942631,1,"telu1262","1","1","1","Indic",78.7024,16.4529,"telu1262"
"dand1238",0.996846507045731,0.0316356675882899,0.984868673040875,1,"dand1238","1","0","1","Indic",81.3598,18.7475,"dand1238"
"nort2702",0.99686103424502,0.0313359031287452,0.985103121076891,1,"nort2702","1","1","1","Indic",81.3842,18.1632,"nort2702"
"kuii1252",0.997016895235113,0.0285362255607138,0.984701307233014,1,"kuii1252","1","1","1","Indic",83.5859,19.2043,"kuii1252"
"brah1256",0.995889846215882,0.0366270221730769,0.97416443114731,1,"brah1256","1","0","1","Greater Mesopotamia",66.56,29.04,"brah1256"
"saur1249",0.995890554721436,0.0362494725459398,0.976065200483723,1,"saur1249","1","1","1","Indic",87.6432,24.8124,"saur1249"
"nort2699",0.994578037755394,0.0418528858677114,0.961091441092632,1,"nort2699","1","1","1","Indic",78.4934,20.1022,"nort2699"
"niha1238",0.975016806145716,0.106630764414524,0.632502746006807,1,"niha1238","1","1","1","Indic",76.3318,21.1886,"niha1238"
"buru1296",0.96611906610661,0.124744648973645,0.535646251129821,1,"buru1296","1","0","1","Indic",74.8236,36.2161,"buru1296"
"ainu1240",0.963756023155056,0.127512112323367,0.510000153079242,1,"ainu1240","1","0","0","N Coast Asia",142.46167,43.633654,"ainu1240"
"bona1250",0.985735823955981,0.0641667732475529,0.835368443544203,1,"bona1250","1","1","1","Inner Asia",102.995,35.6972,"bona1250"
"halh1238",0.988218902475634,0.0532074524279762,0.867392744526094,1,"halh1238","1","0","1","Inner Asia",106.289,48.324,"halh1238"
"peri1253",0.986846127457924,0.0601483531837125,0.846905829545506,1,"peri1253","1","0","1","Inner Asia",110.157,42.4208,"peri1253"
"kalm1243",0.986014136113188,0.0629273376602232,0.842937084640087,1,"kalm1243","1","1","1","Inner Asia",45.316667,46.566667,"kalm1243"
"even1259",0.891344619309484,0.174515679563074,0.349868045196055,0.999950255527863,"even1259","1","1","1","Inner Asia",94.689,61.972,"even1259"
"negi1245",0.892884478585487,0.173284043764516,0.336329393572921,0.999953418499165,"negi1245","1","1","1","N Coast Asia",139.206,52.9658,"negi1245"
"even1260",0.530434288605048,0.317740441131483,0.0148792785079591,0.990479726256379,"even1260","0","1","1","Inner Asia",130.914,70.6687,"even1260"
"kile1243",0.933194522852576,0.128418293699995,0.519152899100172,0.999986467195222,"kile1243","1","0","1","Inner Asia",132.48,47.585,"kile1243"
"udih1248",0.933370313086462,0.127221494503833,0.51802040289447,0.99998686719092,"udih1248","1","1","1","N Coast Asia",135.678,46.6309,"udih1248"
"nana1257",0.932258250151313,0.130066996057372,0.505151856150075,0.999986497370514,"nana1257","1","1","1","N Coast Asia",134.797,48.4343,"nana1257"
