"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"adze1240",0.0319110897564388,0.0905545386905725,5.44482343206276e-07,0.312325442406701,"adze1240","0","0","0","N Coast New Guinea",146.294,-6.39394,"adze1240"
"labu1248",0.0310658278521469,0.0893129990765357,5.02227769758584e-07,0.302841417366565,"labu1248","0","0","0","N Coast New Guinea",146.903,-6.75,"labu1248"
"midd1327",0.0315923181989144,0.0900548463196796,5.66205292824539e-07,0.308856334942075,"midd1327","0","0","0","Interior New Guinea",146.399126,-6.88249,"midd1327"
"buga1250",0.0297414021250406,0.0852399445697721,5.09566208913221e-07,0.283439448773798,"buga1250","0","0","0","N Coast New Guinea",147.32,-6.67519,"buga1250"
"yabe1254",0.0294195408427217,0.0834268946345351,5.34447819060606e-07,0.286414507969101,"yabe1254","0","0","0","N Coast New Guinea",147.81,-6.67052,"yabe1254"
"pate1247",0.0276492532204882,0.0814645587638774,5.20494515833419e-07,0.26844075802698,"pate1247","0","0","0","Interior New Guinea",146.639,-6.91988,"pate1247"
"mang1404",0.0278129602808488,0.0815289170562516,4.90646310365493e-07,0.269303314541707,"mang1404","0","1","0","Interior New Guinea",146.685,-6.99891,"mang1404"
"mapo1242",0.0287047223994727,0.0841653491712929,5.11120455466167e-07,0.282770815557338,"mapo1242","0","0","0","N Coast New Guinea",146.774,-6.86672,"mapo1242"
"hote1245",0.0303944321087585,0.0877806553692121,5.17309920837288e-07,0.298047531718418,"hote1245","0","0","0","Interior New Guinea",146.869,-7.07708,"hote1245"
"sobe1238",0.0441448330703397,0.112582949151029,7.66567366311999e-07,0.41624589752466,"sobe1238","0","1","0","N Coast New Guinea",138.75,-1.86998,"sobe1238"
"seng1281",0.0603193370357388,0.131095995143259,3.52032810652981e-06,0.493524106876109,"seng1281","0","0","0","N Coast New Guinea",149.784,-6.16474,"seng1281"
"amar1272",0.0502961998069062,0.115961663478384,2.91136801496854e-06,0.432184548886833,"amar1272","0","0","0","N Coast New Guinea",148.68,-5.55778,"amar1272"
"lamo1244",0.0432135962433406,0.101366295157866,2.84831767148475e-06,0.374218311262275,"lamo1244","0","0","0","N Coast New Guinea",149.321,-5.87071,"lamo1244"
"mouk1239",0.0431488381569457,0.101064858637236,2.94963576192302e-06,0.362976779404851,"mouk1239","0","0","0","N Coast New Guinea",149.158,-5.71155,"mouk1239"
"arop1243",0.0516439175702662,0.113472732181402,5.76779552921516e-06,0.422721331049693,"arop1243","0","0","1","N Coast New Guinea",147.103,-5.31671,"arop1243"
"karn1252",0.0513883893613676,0.11328359125819,5.33116368757586e-06,0.420383310322267,"karn1252","0","0","0","N Coast New Guinea",147.917,-5.74133,"karn1252"
"lote1237",0.0436969075836789,0.101498968189727,4.72776781334258e-06,0.362383347476641,"lote1237","0","0","0","N Coast New Guinea",150.911,-5.954,"lote1237"
"meng1267",0.0432829543744849,0.100391672837404,4.67691580781026e-06,0.364539620607612,"meng1267","0","0","0","Oceania",151.373,-5.47036,"meng1267"
"male1289",0.0487375628115297,0.111124191558774,4.77582220629398e-06,0.414767041808741,"male1289","0","0","0","N Coast New Guinea",148.445,-5.61613,"male1289"
"mbul1263",0.0494217440425978,0.113770701936929,4.96538150702681e-06,0.420568890565335,"mbul1263","0","0","0","N Coast New Guinea",148.041,-5.66965,"mbul1263"
"sioo1240",0.0527711102508842,0.117529743189597,4.61440914149658e-06,0.442805751914559,"sioo1240","0","0","0","N Coast New Guinea",147.353,-5.96037,"sioo1240"
"awad1244",0.646636023847801,0.291991710005377,0.0580272116749671,0.996823550824759,"awad1244","1","0","0","N Coast New Guinea",146.355,-5.59896,"awad1244"
"bilb1241",0.249452997465188,0.252386876420518,0.00155179646365039,0.869442597924096,"bilb1241","0","0","1","N Coast New Guinea",145.764,-5.26505,"bilb1241"
"matu1261",0.685334910029418,0.275450819611229,0.0900244370036888,0.997219405638147,"matu1261","1","1","0","N Coast New Guinea",145.779,-4.9078,"matu1261"
"taki1248",0.684466558255112,0.275357613979407,0.0873387949180372,0.997093676053687,"taki1248","1","0","0","N Coast New Guinea",145.975,-4.69057,"taki1248"
"geda1237",0.672794250175299,0.281229819326173,0.0792259277176035,0.997057672737794,"geda1237","1","0","0","N Coast New Guinea",145.781,-5.18175,"geda1237"
"mato1252",0.126095991684601,0.189285006599236,7.42480690513627e-05,0.713360382802929,"mato1252","0","0","0","N Coast New Guinea",146.859,-5.91639,"mato1252"
"bari1286",0.0401779522128146,0.0994182686513157,1.69832903181011e-06,0.355941362496151,"bari1286","0","0","0","N Coast New Guinea",148.666,-5.5087,"bari1286"
"kove1237",0.0358157050167338,0.0894096529673419,1.66842593551417e-06,0.314491621111892,"kove1237","0","0","0","N Coast New Guinea",149.63,-5.58623,"kove1237"
"lusi1240",0.0366053338374648,0.0912598446992145,1.64130641583667e-06,0.324877109717327,"lusi1240","0","0","0","N Coast New Guinea",149.148,-5.55033,"lusi1240"
"arop1242",0.0795792000882229,0.156960193809449,4.45243630543903e-06,0.606357842935512,"arop1242","0","0","0","N Coast New Guinea",142.12,-3.06984,"arop1242"
"mana1295",0.621734355821078,0.307690744410291,0.0361982504999564,0.997563390980985,"mana1295","1","0","0","N Coast New Guinea",145.033,-4.07921,"mana1295"
"kair1263",0.622079391232582,0.308606483578904,0.0351756375972466,0.997831269836815,"kair1263","1","0","0","N Coast New Guinea",143.558,-3.34608,"kair1263"
"kele1258",0.0160549184164556,0.059300259645198,6.82865981774667e-08,0.160506516887251,"kele1258","0","0","0","N Coast New Guinea",147.064,-2.09163,"kele1258"
"tita1241",0.0151116348336132,0.0558303831552318,6.04406843296216e-08,0.149306582886351,"tita1241","0","0","0","N Coast New Guinea",146.888,-2.18168,"tita1241"
"loni1238",0.0156806764792313,0.057239846750012,6.84260528489869e-08,0.158003860730419,"loni1238","0","0","0","N Coast New Guinea",147.35,-2.06124,"loni1238"
"balu1257",0.0165051537213422,0.0594354066933522,5.6321815101482e-08,0.167937546482232,"balu1257","0","0","0","N Coast New Guinea",147.282,-2.5604,"balu1257"
"louu1245",0.0165115160911717,0.0598614596699798,5.56202836709544e-08,0.16643511081963,"louu1245","0","0","0","N Coast New Guinea",147.346,-2.38659,"louu1245"
"seim1238",0.0224597486466753,0.0768082418206519,6.69765046358801e-08,0.234738978786641,"seim1238","0","0","0","Oceania",144.25,-1.2666667,"seim1238"
"wuvu1239",0.0213854572959402,0.073592998757189,6.96368158868537e-08,0.220322561093461,"wuvu1239","0","1","0","N Coast New Guinea",142.851,-1.73938,"wuvu1239"
"muss1246",0.0255889055964802,0.0843747744747095,7.84058738591656e-08,0.270202940329941,"muss1246","0","1","0","N Coast New Guinea",149.624,-1.44105,"muss1246"
"yape1248",0.0254070373119564,0.0837621340345556,7.98591741720305e-08,0.269428408533532,"yape1248","0","0","0","Oceania",138.125,9.55811,"yape1248"
"xara1244",0.01036307844226,0.0472293478246514,1.79086882542964e-08,0.100097486204514,"xara1244","0","0","0","Oceania",165.996,-21.7034,"xara1244"
"orow1242",0.0100398813915308,0.0457816847572171,1.78553867840419e-08,0.096290740744629,"orow1242","0","0","0","Oceania",165.473,-21.6269,"orow1242"
"tiri1258",0.00991724659892173,0.045257128632735,1.93019971432822e-08,0.097851738660761,"tiri1258","0","1","1","Oceania",165.792,-21.8147,"tiri1258"
"dumb1241",0.0109252293586471,0.0489792084261721,1.78972541099691e-08,0.109232035922157,"dumb1241","0","0","0","Oceania",166.531,-22.0947,"dumb1241"
"bala1316",0.00907139147930042,0.0413862567891594,1.38388455565066e-08,0.0878773210026205,"bala1316","0","0","0","Oceania",164.2,-20.25,"bala1316"
"nyal1254",0.00953812520321132,0.0441747781247123,1.42819321749984e-08,0.0896503795548278,"nyal1254","0","0","0","Oceania",163.66,-19.72,"nyal1254"
"caac1237",0.00881310940547775,0.040435324814605,1.79403063159236e-08,0.082618824103376,"caac1237","0","0","0","Oceania",164.578,-20.4114,"caac1237"
"kuma1276",0.00901060558985435,0.0418839067855304,1.56148799205203e-08,0.0860826329242876,"kuma1276","0","1","0","Oceania",164.193,-20.4035,"kuma1276"
"cemu1238",0.0102885853318199,0.0465441225994178,1.69439540501881e-08,0.0996239615725075,"cemu1238","0","0","0","Oceania",165.13,-20.8489,"cemu1238"
"neng1238",0.0130712373783585,0.056567143542289,1.92387357822547e-08,0.136102986256457,"neng1238","0","1","0","Oceania",167.964,-21.5305,"neng1238"
"iaai1238",0.0127936299403293,0.0553153385058654,2.10054757238811e-08,0.131406253023712,"iaai1238","0","0","0","Oceania",166.59,-20.6301,"iaai1238"
"anei1239",0.0106727671650008,0.0478952996247587,1.80303522512489e-08,0.104975686083956,"anei1239","0","0","1","Oceania",169.825,-20.1864,"anei1239"
"kwam1252",0.00745922692097664,0.0338056044273717,1.9856939231532e-08,0.0714383768028942,"kwam1252","0","0","0","Oceania",169.442,-19.5954,"kwam1252"
"sout2869",0.00740159887509529,0.0339801846518936,1.97996603972761e-08,0.0706968848227724,"sout2869","0","0","0","Oceania",169.35603,-19.57953,"sout2869"
"lena1238",0.00734820587392165,0.033494179179138,2.01512644908077e-08,0.070573823352763,"lena1238","0","0","0","Oceania",169.261,-19.4763,"lena1238"
"nort2847",0.00681388597949845,0.0303291555839798,2.06583004100429e-08,0.0639216208189767,"nort2847","0","0","0","Oceania",169.303,-19.3733,"nort2847"
"whit1269",0.00677228370014216,0.0304390899809083,1.96495345234769e-08,0.0618754137389172,"whit1269","0","0","0","Oceania",169.381,-19.5019,"whit1269"
"siee1239",0.0098897898970753,0.0438174885497807,1.61296435481794e-08,0.0972967393440372,"siee1239","0","0","0","Oceania",169.166,-18.8181,"siee1239"
"urav1235",0.0104564569394288,0.0473085317155175,1.61243249960077e-08,0.104080948753157,"urav1235","0","0","0","Oceania",169.084,-18.6747,"urav1235"
"akei1237",0.00722790718499378,0.0381453593437295,1.12458669909123e-08,0.0636475253410498,"akei1237","0","0","0","Oceania",166.767,-15.6377,"akei1237"
"tang1347",0.00684975099760378,0.0355670601540549,1.13440732520382e-08,0.0638161155771523,"tang1347","0","0","0","Oceania",166.958,-15.5643,"tang1347"
"arak1252",0.00698990569857935,0.0363168226121585,1.15231237660081e-08,0.0637219999429037,"arak1252","0","0","0","Oceania",166.952542,-15.632997,"arak1252"
"noku1237",0.00752752967773319,0.0392453640975963,1.11511648764839e-08,0.0687647642020846,"noku1237","0","0","0","Oceania",166.603,-14.8974,"noku1237"
"malo1243",0.00686936125989977,0.0358425336549238,1.20352259589067e-08,0.0634646105383058,"malo1243","0","0","1","Oceania",167.16,-15.6835,"malo1243"
"saka1289",0.00661093619452412,0.0346976367639356,1.15851631091011e-08,0.0587112225380865,"saka1289","0","0","0","Oceania",167.051,-15.0757,"saka1289"
"mafe1237",0.00599876865681112,0.0308048737445793,1.16753174026213e-08,0.054078085567948,"mafe1237","0","0","0","Oceania",167.241,-15.4316,"mafe1237"
"tutu1241",0.00605552349856539,0.0309861881717321,1.21448682219053e-08,0.0556743257205232,"tutu1241","0","0","0","Oceania",167.268889,-15.580667,"tutu1241"
"mere1242",0.00682085421052785,0.0351811014106264,1.32016400128762e-08,0.063323187825575,"mere1242","0","0","0","Oceania",166.905,-15.2839,"mere1242"
"mari1426",0.00823927450208486,0.0423414352321939,1.20596108297197e-08,0.0759356513502864,"mari1426","0","0","1","Oceania",168.057941,-14.970047,"mari1426"
"leme1238",0.00635935259234996,0.0322171506683869,1.15467242134474e-08,0.058974481735261,"leme1238","0","0","0","Oceania",167.420676,-13.739697,"leme1238"
"vera1241",0.00640882878008949,0.0328131521144325,1.22269021869185e-08,0.0576503682865903,"vera1241","0","0","0","Oceania",167.428701,-13.892528,"vera1241"
"motl1237",0.00719058715737963,0.0377470699623319,1.23247974291758e-08,0.0634759586415269,"motl1237","0","0","0","Oceania",167.706277,-13.655015,"motl1237"
"vure1239",0.00718972078303142,0.0378269504752144,1.25920049795878e-08,0.064929780819934,"vure1239","0","0","0","Oceania",167.451412,-13.905677,"vure1239"
"east2443",0.00794872566652997,0.0403345868720912,1.2910681335969e-08,0.0731880225413656,"east2443","0","0","0","Oceania",167.89,-15.3523,"east2443"
"hano1246",0.00801039107476512,0.0414075469440445,1.14950748228574e-08,0.0743042996321981,"hano1246","0","0","0","Oceania",168.167,-15.5432,"hano1246"
"apma1240",0.00597717164067643,0.0313493695807184,1.13739732461556e-08,0.0537810765584183,"apma1240","0","0","0","Oceania",168.189,-15.8559,"apma1240"
"seke1241",0.00635072175816273,0.0328820335313588,1.03253194560493e-08,0.057176036457976,"seke1241","0","0","0","Oceania",168.197,-15.8839,"seke1241"
"saaa1241",0.00604033091600305,0.0314690163752879,1.22360802168773e-08,0.0549317169077061,"saaa1241","0","0","0","Oceania",168.228,-15.9534,"saaa1241"
"nama1268",0.0073013879850713,0.0387406827887911,1.1340187131305e-08,0.0649408350423935,"nama1268","0","1","0","Oceania",168.569,-16.8979,"nama1268"
"baki1244",0.00620830672885316,0.0327022559155114,1.16070261867563e-08,0.0556564260535665,"baki1244","0","0","0","Oceania",168.165,-16.7096,"baki1244"
"lame1260",0.00580420009398375,0.0298473893881099,1.16220575389724e-08,0.0548112392544416,"lame1260","0","0","0","Oceania",168.171,-16.6098,"lame1260"
"lewo1242",0.00562284434674492,0.0289674397961665,1.13119925793952e-08,0.0496092752266936,"lewo1242","0","0","0","Oceania",168.334,-16.7612,"lewo1242"
"lele1267",0.00646125654620497,0.0343943224492571,1.16979226774789e-08,0.057956913527399,"lele1267","0","0","0","Oceania",168.202,-17.6042,"lele1267"
"aulu1238",0.00536209934213507,0.0284898286053634,1.1264507834623e-08,0.0485973914757167,"aulu1238","0","0","0","Oceania",167.697,-16.3579,"aulu1238"
"port1285",0.00492036086693367,0.0265150363555723,1.04740579253574e-08,0.0441390308693906,"port1285","0","0","0","Oceania",167.78,-16.4952,"port1285"
"axam1237",0.00481986958841844,0.0254419483823988,1.07946329175714e-08,0.0422175938381467,"axam1237","0","0","0","Oceania",167.707,-16.4838,"axam1237"
"mask1242",0.00526236189576883,0.0282789493270326,9.29753474431911e-09,0.047533735647886,"mask1242","0","0","0","Oceania",167.818,-16.5073,"mask1242"
"rere1240",0.00483859068633506,0.0245654193911331,1.07930070910597e-08,0.0438872314296136,"rere1240","0","0","0","Oceania",167.651,-16.2934,"rere1240"
"unua1237",0.00500199399160365,0.0259445831662172,1.07707722482474e-08,0.0439616719248829,"unua1237","0","0","0","Oceania",167.599,-16.2638,"unua1237"
"urip1239",0.00579798414449158,0.0311779130260266,1.08038805514236e-08,0.0520650507444362,"urip1239","0","1","0","Oceania",167.34643,-16.00951,"urip1239"
"malu1245",0.00634081199485333,0.0350493280980486,1.15666124959159e-08,0.0548529196974651,"malu1245","0","0","0","Oceania",167.208,-15.9813,"malu1245"
"nese1235",0.0061512367116403,0.0326000613131562,1.05740569908039e-08,0.0542342556764461,"nese1235","0","0","1","Oceania",167.222769,-15.952608,"nese1235"
"maee1241",0.00524526923104527,0.0279309406339444,1.11316121339156e-08,0.0458188548123636,"maee1241","0","0","0","Oceania",167.288,-15.9914,"maee1241"
"mara1399",0.00538961481527663,0.0292653802337531,1.11497644850653e-08,0.0462101526759737,"mara1399","0","0","0","Oceania",167.33,-16.0695,"mara1399"
"katb1237",0.00567450771093848,0.0314267769774144,1.03711039917127e-08,0.0491891452676076,"katb1237","0","0","0","Oceania",167.484,-16.2701,"katb1237"
"sout2857",0.00537894264617881,0.029547119256159,1.17753060813663e-08,0.0467161588973536,"sout2857","0","0","0","Oceania",167.477,-16.5116,"sout2857"
"nati1244",0.00530152350438202,0.0293089946998004,1.18052884772621e-08,0.0456301178448619,"nati1244","0","0","0","Oceania",167.496054,-16.468709,"nati1244"
"ling1265",0.0054723098359324,0.02932545855512,1.07230343934319e-08,0.0484908773082037,"ling1265","0","0","0","Oceania",167.499,-16.1986,"ling1265"
"litz1237",0.00536310254625957,0.0291040789837501,1.13559265580321e-08,0.0469749994530685,"litz1237","0","0","0","Oceania",167.415,-16.1331,"litz1237"
"vinm1237",0.00536503921437226,0.0284179192274506,1.0949097874646e-08,0.0480327819209478,"vinm1237","0","0","0","Oceania",167.427,-16.2253,"vinm1237"
"daka1243",0.00752201128677636,0.0381312865840988,1.09477385975211e-08,0.0697576754813024,"daka1243","0","0","0","Oceania",168.013,-16.2696,"daka1243"
"sout2859",0.00758613657863395,0.0385407332439339,1.0135111110441e-08,0.0713918107275668,"sout2859","0","0","0","Oceania",168.211,-16.2975,"sout2859"
"tiko1237",0.00546990360588998,0.0307978002358679,1.13786755521641e-08,0.0460335452743548,"tiko1237","0","0","0","Oceania",168.822,-12.2766,"tiko1237"
"east2447",0.00486938920831913,0.027003488795351,1.20650304832715e-08,0.0403949874426888,"east2447","0","1","0","Oceania",-178.137222,-14.278717,"east2447"
"pile1238",0.00509054080263116,0.0282046930750405,1.20812563705309e-08,0.0419229887876204,"pile1238","0","0","0","Oceania",166.247188,-10.173335,"pile1238"
"emae1237",0.00499842480564951,0.0280170952461852,1.23916763337287e-08,0.0435122368335154,"emae1237","0","0","0","Oceania",168.399,-17.052,"emae1237"
"west2516",0.0046752731353319,0.0249235358481229,1.14800817341187e-08,0.0399336237722933,"west2516","0","0","0","Oceania",166.589,-20.4145,"west2516"
"futu1245",0.00463269490203703,0.0249263657211319,1.317659824921e-08,0.0395412843495489,"futu1245","0","0","0","Oceania",170.215,-19.5303,"futu1245"
"mele1250",0.00467656114663099,0.02462459648788,1.2828912348762e-08,0.0413967837066568,"mele1250","0","0","0","Oceania",168.275,-17.6841,"mele1250"
"niua1240",0.00471777613993177,0.025287653610257,1.11219489937991e-08,0.041166065923733,"niua1240","0","0","0","Oceania",-175.64,-15.6014,"niua1240"
"wall1257",0.00458612828140582,0.0243292555197962,1.16311597996709e-08,0.0399933628116744,"wall1257","0","1","0","Oceania",-176.207,-13.2903,"wall1257"
"puka1242",0.00518510316912373,0.0295391992244024,1.11276969362792e-08,0.0435223138190793,"puka1242","0","0","0","Oceania",-165.83,-10.91,"puka1242"
