"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"misi1243",-0.0826505977455928,0.101262199604876,-0.383611987993953,-0.00242116555903213,"misi1243","1","1","0","S New Guinea",152.696,-10.6821,"misi1243"
"idun1242",-0.0446323877856895,0.0678900529769131,-0.246053302533067,-0.000616909190253189,"idun1242","1","1","0","S New Guinea",150.24,-9.34361,"idun1242"
"kolu1245",-0.0444533939822719,0.0689699530892362,-0.247020828735212,-0.000620693142658291,"kolu1245","1","1","0","S New Guinea",150.462,-9.42742,"kolu1245"
"iama1237",-0.0455058214517922,0.0706931123488016,-0.249754903381199,-0.000596266745515181,"iama1237","1","1","0","S New Guinea",150.573,-9.45005,"iama1237"
"buna1276",-0.0452361749565101,0.0697765662041058,-0.249488548332168,-0.000654090693401405,"buna1276","1","1","0","S New Guinea",151.066,-10.0761,"buna1276"
"dobu1241",-0.0460787454298436,0.0726548915625172,-0.252338295719392,-0.000620466205826927,"dobu1241","1","1","0","S New Guinea",150.825,-9.63239,"dobu1241"
"guma1254",-0.0482867405685406,0.0760941023741403,-0.270309919353303,-0.000629615029060353,"guma1254","1","0","0","S New Guinea",150.762,-9.28497,"guma1254"
"aree1239",-0.046183771335507,0.0717843648780483,-0.255292763859372,-0.000658475104099816,"aree1239","1","0","0","S New Guinea",149.999,-9.67147,"aree1239"
"gapa1238",-0.0461815511962727,0.071840907335611,-0.252290749836543,-0.00065972684362638,"gapa1238","1","1","0","S New Guinea",149.854,-9.73317,"gapa1238"
"weda1241",-0.0453819468589297,0.07090027228273,-0.253334729721414,-0.000655728530753498,"weda1241","1","1","0","S New Guinea",150.172,-10.1246,"weda1241"
"tawa1275",-0.0465970329608445,0.0728615359874196,-0.25973286405995,-0.000626972503269952,"tawa1275","1","0","0","S New Guinea",150.644,-10.3115,"tawa1275"
"buhu1237",-0.0531955568618389,0.0838610477641464,-0.304383491807443,-0.000627637163100281,"buhu1237","1","0","0","S New Guinea",150.18,-10.5074,"buhu1237"
"mais1250",-0.0534274404240705,0.0829486274308867,-0.300413451576721,-0.000682576677235099,"mais1250","1","0","0","S New Guinea",148.731,-9.22853,"mais1250"
"baba1268",-0.0408763613426769,0.0669636319470725,-0.235705799032179,-0.000477437624361004,"baba1268","0","0","0","Oceania",157.149,-7.22281,"baba1268"
"sisi1250",-0.0400859083426199,0.0648442443831849,-0.230463966846668,-0.000498610787661004,"sisi1250","0","0","0","Oceania",156.83,-7,"sisi1250"
"hoav1238",-0.0376241543388383,0.0591867059460558,-0.207937277675139,-0.00045965687799257,"hoav1238","0","0","0","Oceania",157.595,-8.19679,"hoav1238"
"kusa1251",-0.0374599653649478,0.0597673018499244,-0.211101382141509,-0.000437553381847288,"kusa1251","0","0","0","Oceania",157.463,-8.04056,"kusa1251"
"rovi1238",-0.0380026069267185,0.0612512811187565,-0.214527396508229,-0.000465378817231965,"rovi1238","0","0","0","Oceania",157.408,-8.20493,"rovi1238"
"blab1237",-0.0344708062043908,0.0548902416291501,-0.193961951370418,-0.000487783330633028,"blab1237","0","1","0","Oceania",159.419,-8.15058,"blab1237"
"koko1269",-0.0341221686504111,0.0539620009390837,-0.186986828912875,-0.000463285884551847,"koko1269","0","1","0","Oceania",159.191,-8.16481,"koko1269"
"chek1238",-0.0348343131250949,0.0565463584752992,-0.193834099472639,-0.000480805341922942,"chek1238","0","0","0","Oceania",159.625,-8.27055,"chek1238"
"mono1273",-0.0339358166460315,0.0541442032304123,-0.188186134041183,-0.00045487934008966,"mono1273","1","0","0","Oceania",155.76,-7.05102,"mono1273"
"tora1259",-0.0337902383137409,0.0537866546037819,-0.185396536352348,-0.00046962714377422,"tora1259","1","0","0","Oceania",155.496,-6.19922,"tora1259"
"zaba1237",-0.0340159254810702,0.0542031460237807,-0.184644137151811,-0.000470913092168392,"zaba1237","0","0","0","Oceania",158.753,-7.74311,"zaba1237"
"bann1247",-0.0447337273989491,0.07217817031472,-0.260857340623771,-0.000553629139188152,"bann1247","0","1","0","Oceania",155.128,-6.23061,"bann1247"
"teop1238",-0.0411450609783168,0.0674417401192411,-0.235593733549871,-0.000472698038494288,"teop1238","0","1","0","Oceania",154.971,-5.67474,"teop1238"
"sapo1253",-0.042411446358334,0.0708535698783384,-0.255733327610816,-0.000444274627891932,"sapo1253","0","0","0","Oceania",154.732,-5.64103,"sapo1253"
"hali1244",-0.0417742314266607,0.0685196759429416,-0.239939830903284,-0.000463768590664619,"hali1244","0","0","0","Oceania",154.662,-5.26603,"hali1244"
"neha1247",-0.0404016392706019,0.0665482398702605,-0.23348228759286,-0.000470504653247424,"neha1247","0","1","0","Oceania",154.2,-4.56875,"neha1247"
"papa1265",-0.0398391315832291,0.0649505153085576,-0.236874150485527,-0.000475785301106907,"papa1265","0","1","0","Oceania",155.289,-5.92283,"papa1265"
"siar1238",-0.0467252316916481,0.0758100538818865,-0.269954544923411,-0.000519761184058316,"siar1238","0","0","0","N Coast New Guinea",152.892,-4.62059,"siar1238"
"ramo1244",-0.0468754538591643,0.0762100450709426,-0.277261988420179,-0.000535799713071514,"ramo1244","0","0","0","N Coast New Guinea",152.451,-4.17306,"ramo1244"
"kuan1248",-0.0426012305085352,0.0681683115627608,-0.246830409641494,-0.00047587201819281,"kuan1248","0","0","0","N Coast New Guinea",152.114,-4.30986,"kuan1248"
"mini1251",-0.0435745845707239,0.0705569350908159,-0.250888658059667,-0.000506986965009584,"mini1251","0","0","0","N Coast New Guinea",152.005,-4.31803,"mini1251"
"patp1243",-0.0443776212487391,0.0728249343636299,-0.258947765495839,-0.000503371109360636,"patp1243","0","0","0","N Coast New Guinea",152.493,-3.74711,"patp1243"
"baro1253",-0.0472449516753491,0.0748982057978477,-0.274816799892883,-0.000568107271334032,"baro1253","0","0","0","N Coast New Guinea",152.193,-3.47672,"baro1253"
"mada1285",-0.0469325436258911,0.0740290620258024,-0.26770390762825,-0.000560766132130209,"mada1285","0","0","0","N Coast New Guinea",151.967,-3.34342,"mada1285"
"kara1486",-0.0537069692385881,0.0852605042668011,-0.309825370176258,-0.000634721559113435,"kara1486","0","0","0","N Coast New Guinea",151.111,-2.81957,"kara1486"
"nali1244",-0.0525227428866884,0.082147787262406,-0.297659189539734,-0.00069484883766647,"nali1244","0","0","0","N Coast New Guinea",151.332,-2.94411,"nali1244"
"tiga1245",-0.0516074209384756,0.0804219603782058,-0.284660402705436,-0.000691093802760946,"tiga1245","0","0","0","N Coast New Guinea",150.893,-2.70951,"tiga1245"
"tung1290",-0.0510745134949051,0.0801878790707458,-0.281436286462456,-0.000666982744286176,"tung1290","0","0","0","N Coast New Guinea",150.198,-2.52188,"tung1290"
"lihi1237",0.833851601806617,0.161505478791033,0.387053422188518,0.992751070591399,"lihi1237","0","0","1","N Coast New Guinea",152.606,-3.18895,"lihi1237"
"nots1237",-0.117017577780283,0.128248564063051,-0.489183390570573,-0.00418321574459749,"nots1237","0","0","0","N Coast New Guinea",151.661,-3.0557,"nots1237"
"mand1440",-0.110603080636819,0.123554027416687,-0.464039973204462,-0.0037032082951285,"mand1440","0","0","0","N Coast New Guinea",151.956,-2.7828,"mand1440"
"bola1250",-0.0456582075148855,0.0728021559245228,-0.258545335910111,-0.000503041220932311,"bola1250","0","0","0","N Coast New Guinea",150.095,-5.55792,"bola1250"
"mera1242",-0.04483534335421,0.0714030177064991,-0.253059890940714,-0.000512585775999897,"mera1242","0","0","0","Oceania",151.528,-4.97468,"mera1242"
"naka1262",-0.0439305817764446,0.0684110019208775,-0.245904695937037,-0.000529940392725819,"naka1262","0","0","0","N Coast New Guinea",150.888,-5.59931,"naka1262"
"mudu1242",-0.0458198285183619,0.0732264452801239,-0.264065530753483,-0.000561052163373708,"mudu1242","0","0","0","N Coast New Guinea",149.489,-4.69751,"mudu1242"
"unea1237",-0.0462508947366052,0.0742027285833304,-0.261766534072539,-0.000535507536059958,"unea1237","0","1","0","N Coast New Guinea",149.141,-4.89383,"unea1237"
"adze1240",-0.0447820099221308,0.0716226038256978,-0.253926109627145,-0.000589524807108209,"adze1240","0","0","0","N Coast New Guinea",146.294,-6.39394,"adze1240"
"labu1248",-0.0448668753732088,0.0699184833660809,-0.254119325331824,-0.000565853401167337,"labu1248","0","0","0","N Coast New Guinea",146.903,-6.75,"labu1248"
"midd1327",-0.0444770919501452,0.0701669196350097,-0.251193033116429,-0.000614847581526511,"midd1327","0","0","0","Interior New Guinea",146.399126,-6.88249,"midd1327"
"buga1250",-0.0440079075270685,0.0689441119770353,-0.242185125154453,-0.000607390866395646,"buga1250","0","0","0","N Coast New Guinea",147.32,-6.67519,"buga1250"
"yabe1254",-0.0444062991057274,0.0709074018446282,-0.253238402897307,-0.000530325790027201,"yabe1254","0","0","0","N Coast New Guinea",147.81,-6.67052,"yabe1254"
"pate1247",-0.0429513309109783,0.0689082052984742,-0.238908574817773,-0.000569766284243924,"pate1247","0","0","0","Interior New Guinea",146.639,-6.91988,"pate1247"
"mang1404",-0.0419380858155235,0.0660475002582175,-0.231744647678042,-0.00056747077822556,"mang1404","0","1","0","Interior New Guinea",146.685,-6.99891,"mang1404"
"mapo1242",-0.0425412086625644,0.0673342632912649,-0.236946044656213,-0.000594683741530557,"mapo1242","0","0","0","N Coast New Guinea",146.774,-6.86672,"mapo1242"
"hote1245",-0.0432960076236173,0.0697325362861428,-0.247488869123255,-0.00059410157404895,"hote1245","0","0","0","Interior New Guinea",146.869,-7.07708,"hote1245"
"sobe1238",-0.0529925744858485,0.0831960020815653,-0.299841707422073,-0.000622836612749502,"sobe1238","0","1","0","N Coast New Guinea",138.75,-1.86998,"sobe1238"
"seng1281",-0.060918753403069,0.0886796013558132,-0.325291579381544,-0.00105677661623918,"seng1281","0","0","0","N Coast New Guinea",149.784,-6.16474,"seng1281"
"amar1272",-0.0574462007541738,0.0835763737365106,-0.310098155582724,-0.000905376853800041,"amar1272","0","0","0","N Coast New Guinea",148.68,-5.55778,"amar1272"
"lamo1244",-0.0548491052785302,0.0802126304075101,-0.290446758576897,-0.00092189482146545,"lamo1244","0","0","0","N Coast New Guinea",149.321,-5.87071,"lamo1244"
"mouk1239",-0.0541704902964628,0.0781317833786511,-0.284701746546558,-0.000920688836650667,"mouk1239","0","0","0","N Coast New Guinea",149.158,-5.71155,"mouk1239"
"arop1243",0.815852716080144,0.17076036262917,0.357103300647358,0.990346390261481,"arop1243","0","0","1","N Coast New Guinea",147.103,-5.31671,"arop1243"
"karn1252",-0.111113439569831,0.123017003167075,-0.458949419406864,-0.00400974405196476,"karn1252","0","0","0","N Coast New Guinea",147.917,-5.74133,"karn1252"
"lote1237",-0.0643505075076733,0.086490830111077,-0.320871639719622,-0.00145795419530197,"lote1237","0","0","0","N Coast New Guinea",150.911,-5.954,"lote1237"
"meng1267",-0.0635191970287853,0.0838231703015721,-0.308465852489014,-0.00152878469294576,"meng1267","0","0","0","Oceania",151.373,-5.47036,"meng1267"
"male1289",-0.0662961688411162,0.0886542008380622,-0.332922375797117,-0.00146665072652269,"male1289","0","0","0","N Coast New Guinea",148.445,-5.61613,"male1289"
"mbul1263",-0.0664664125303716,0.0885149849276804,-0.324251684256484,-0.00149714090031602,"mbul1263","0","0","0","N Coast New Guinea",148.041,-5.66965,"mbul1263"
"sioo1240",-0.0680224040667854,0.0911650878644567,-0.335585464910576,-0.00157107165538335,"sioo1240","0","0","0","N Coast New Guinea",147.353,-5.96037,"sioo1240"
"awad1244",-0.0784302321484395,0.101045093856592,-0.379170274740534,-0.00198030185817731,"awad1244","1","0","0","N Coast New Guinea",146.355,-5.59896,"awad1244"
"bilb1241",0.818808680902075,0.170544128298951,0.361471321801773,0.991221610137032,"bilb1241","0","0","1","N Coast New Guinea",145.764,-5.26505,"bilb1241"
"matu1261",-0.0888136008070866,0.106682639309997,-0.396707227824002,-0.00261114113865408,"matu1261","1","1","0","N Coast New Guinea",145.779,-4.9078,"matu1261"
"taki1248",-0.0883621890200747,0.107898161331753,-0.401176425401807,-0.00272855730198109,"taki1248","1","0","0","N Coast New Guinea",145.975,-4.69057,"taki1248"
"geda1237",-0.084066400344812,0.103654678175007,-0.384653931571771,-0.00221769356167776,"geda1237","1","0","0","N Coast New Guinea",145.781,-5.18175,"geda1237"
"mato1252",-0.0731452078182039,0.0971948904525685,-0.362843290692799,-0.00149655342063302,"mato1252","0","0","0","N Coast New Guinea",146.859,-5.91639,"mato1252"
"bari1286",-0.0516490671464154,0.0780386584222328,-0.280848204963375,-0.000739445627537501,"bari1286","0","0","0","N Coast New Guinea",148.666,-5.5087,"bari1286"
"kove1237",-0.0501991976802125,0.0730654472077275,-0.265646253503401,-0.000746229895237042,"kove1237","0","0","0","N Coast New Guinea",149.63,-5.58623,"kove1237"
"lusi1240",-0.0493483552471822,0.0716603652411912,-0.260556491562351,-0.000804411620309032,"lusi1240","0","0","0","N Coast New Guinea",149.148,-5.55033,"lusi1240"
"arop1242",-0.0555692272024027,0.0878500717871716,-0.320763169208053,-0.000635582922731152,"arop1242","0","0","0","N Coast New Guinea",142.12,-3.06984,"arop1242"
"mana1295",-0.0548376874273035,0.0872510192172719,-0.316843159128935,-0.000634381456478355,"mana1295","1","0","0","N Coast New Guinea",145.033,-4.07921,"mana1295"
"kair1263",-0.0535653323248409,0.0837995924691777,-0.300989272739659,-0.000627646624199861,"kair1263","1","0","0","N Coast New Guinea",143.558,-3.34608,"kair1263"
"kele1258",-0.0419892104075848,0.065713878383412,-0.228833097364861,-0.000528386463764648,"kele1258","0","0","0","N Coast New Guinea",147.064,-2.09163,"kele1258"
"tita1241",-0.0423744184575671,0.0658816088135776,-0.235439495118232,-0.000562797092110528,"tita1241","0","0","0","N Coast New Guinea",146.888,-2.18168,"tita1241"
"loni1238",-0.0427843054487381,0.067812316048784,-0.237141875329327,-0.000540498659010353,"loni1238","0","0","0","N Coast New Guinea",147.35,-2.06124,"loni1238"
"balu1257",-0.0435063353632144,0.0683196366638998,-0.242610469397447,-0.000546624507161229,"balu1257","0","0","0","N Coast New Guinea",147.282,-2.5604,"balu1257"
"louu1245",-0.0437858031817892,0.0696053548814636,-0.254654095052034,-0.000538738717411647,"louu1245","0","0","0","N Coast New Guinea",147.346,-2.38659,"louu1245"
"seim1238",-0.05183420854954,0.083738530366299,-0.307746846160684,-0.000551470507034287,"seim1238","0","0","0","Oceania",144.25,-1.2666667,"seim1238"
"wuvu1239",-0.0519415424286704,0.0829404045544371,-0.295569142140108,-0.000535092301600576,"wuvu1239","0","1","0","N Coast New Guinea",142.851,-1.73938,"wuvu1239"
"muss1246",-0.057486941922305,0.0905577369056984,-0.33207584022457,-0.000582379201394253,"muss1246","0","1","0","N Coast New Guinea",149.624,-1.44105,"muss1246"
"yape1248",-0.0567907346359166,0.0898921432264078,-0.325617128180603,-0.000557288575387345,"yape1248","0","0","0","Oceania",138.125,9.55811,"yape1248"
"xara1244",-0.101591084345174,0.121513432717452,-0.44953770481435,-0.00279181054919804,"xara1244","0","0","0","Oceania",165.996,-21.7034,"xara1244"
"orow1242",-0.113226456794592,0.12865746012488,-0.490184519811866,-0.00368524531389585,"orow1242","0","0","0","Oceania",165.473,-21.6269,"orow1242"
"tiri1258",0.796657815454259,0.184498609067094,0.304420696929088,0.989251823573552,"tiri1258","0","1","1","Oceania",165.792,-21.8147,"tiri1258"
"dumb1241",-0.0873608411359356,0.112636812350146,-0.423191304780161,-0.00186367000595687,"dumb1241","0","0","0","Oceania",166.531,-22.0947,"dumb1241"
"bala1316",-0.0570448780644138,0.0794979004888786,-0.29200505017199,-0.00111885443014389,"bala1316","0","0","0","Oceania",164.2,-20.25,"bala1316"
"nyal1254",-0.0575319193227441,0.0809631058791948,-0.294495192694496,-0.00103607150302031,"nyal1254","0","0","0","Oceania",163.66,-19.72,"nyal1254"
"caac1237",-0.0566362704333244,0.0784376737714914,-0.280202962691412,-0.00115177755155197,"caac1237","0","0","0","Oceania",164.578,-20.4114,"caac1237"
"kuma1276",-0.0564398600908551,0.0782457255567223,-0.285111297059653,-0.00111378351023695,"kuma1276","0","1","0","Oceania",164.193,-20.4035,"kuma1276"
"cemu1238",-0.0631025303320629,0.0902451099674961,-0.331591665794362,-0.00114764835580452,"cemu1238","0","0","0","Oceania",165.13,-20.8489,"cemu1238"
"neng1238",-0.0708282215920731,0.100343796254911,-0.368934297499581,-0.00106739496343853,"neng1238","0","1","0","Oceania",167.964,-21.5305,"neng1238"
"iaai1238",-0.0710739780659738,0.101561078423274,-0.378125376402245,-0.00109469242729836,"iaai1238","0","0","0","Oceania",166.59,-20.6301,"iaai1238"
"anei1239",0.792400813113742,0.188112725128659,0.294074578371,0.989055646462395,"anei1239","0","0","1","Oceania",169.825,-20.1864,"anei1239"
"kwam1252",-0.0696125806175424,0.0845681978666036,-0.319125535450724,-0.00224446354242866,"kwam1252","0","0","0","Oceania",169.442,-19.5954,"kwam1252"
"sout2869",-0.0695120598608037,0.0852932172399015,-0.316598409366593,-0.00213401223052229,"sout2869","0","0","0","Oceania",169.35603,-19.57953,"sout2869"
"lena1238",-0.0677065515675879,0.0813602608510408,-0.301419286200144,-0.00212132321072675,"lena1238","0","0","0","Oceania",169.261,-19.4763,"lena1238"
"nort2847",-0.0671233700189877,0.0817437931660991,-0.303646596189158,-0.00203064706673406,"nort2847","0","0","0","Oceania",169.303,-19.3733,"nort2847"
"whit1269",-0.0665405694015198,0.0797532377606994,-0.294663419545808,-0.00211544083477138,"whit1269","0","0","0","Oceania",169.381,-19.5019,"whit1269"
"siee1239",-0.0733715235666554,0.0951752648656392,-0.356956539646837,-0.00181886819104774,"siee1239","0","0","0","Oceania",169.166,-18.8181,"siee1239"
"urav1235",-0.0731913678199023,0.0946351424451572,-0.347298539681778,-0.00169598471360738,"urav1235","0","0","0","Oceania",169.084,-18.6747,"urav1235"
"akei1237",-0.0728446358573598,0.0945867522640529,-0.352134540204653,-0.00187835353506238,"akei1237","0","0","0","Oceania",166.767,-15.6377,"akei1237"
"tang1347",-0.0704728194099297,0.0915048987172822,-0.337537232679156,-0.00182931766282588,"tang1347","0","0","0","Oceania",166.958,-15.5643,"tang1347"
"arak1252",-0.0706876579623771,0.0923482305773596,-0.345192490542629,-0.00181216657213379,"arak1252","0","0","0","Oceania",166.952542,-15.632997,"arak1252"
"noku1237",-0.0748964466420354,0.0961433132477797,-0.359359787986779,-0.00189499300152166,"noku1237","0","0","0","Oceania",166.603,-14.8974,"noku1237"
"malo1243",0.8167474027085,0.171194678024217,0.349622679257287,0.990142634495817,"malo1243","0","0","1","Oceania",167.16,-15.6835,"malo1243"
"saka1289",-0.0930563439402732,0.1093007821194,-0.404600100753463,-0.0031526533832807,"saka1289","0","0","0","Oceania",167.051,-15.0757,"saka1289"
"mafe1237",-0.0843656934720302,0.0967678109599728,-0.364714374656693,-0.00304723471359084,"mafe1237","0","0","0","Oceania",167.241,-15.4316,"mafe1237"
"tutu1241",-0.0845873428974963,0.0974820281776214,-0.370553339349734,-0.00315250812381474,"tutu1241","0","0","0","Oceania",167.268889,-15.580667,"tutu1241"
"mere1242",-0.0807266750704499,0.101652464111403,-0.384033984302326,-0.00219978341940353,"mere1242","0","0","0","Oceania",166.905,-15.2839,"mere1242"
"mari1426",0.785815720845123,0.19030610013522,0.289509880090415,0.988372872963557,"mari1426","0","0","1","Oceania",168.057941,-14.970047,"mari1426"
"leme1238",-0.0647606845616984,0.081915861219346,-0.299978086771687,-0.00180527889997547,"leme1238","0","0","0","Oceania",167.420676,-13.739697,"leme1238"
"vera1241",-0.0646496588812905,0.0808070106726432,-0.303891502601789,-0.00180235516878718,"vera1241","0","0","0","Oceania",167.428701,-13.892528,"vera1241"
"motl1237",-0.0700859427148278,0.0904761350636884,-0.337606879693438,-0.00179758853415087,"motl1237","0","0","0","Oceania",167.706277,-13.655015,"motl1237"
"vure1239",-0.0704232131045483,0.0915806952811231,-0.338180995367448,-0.00176397872246012,"vure1239","0","0","0","Oceania",167.451412,-13.905677,"vure1239"
"east2443",-0.0716374113358349,0.093449897883453,-0.343400930101201,-0.00178827843117024,"east2443","0","0","0","Oceania",167.89,-15.3523,"east2443"
"hano1246",-0.0720416371089171,0.0929855124755595,-0.348632527859509,-0.00188955702462148,"hano1246","0","0","0","Oceania",168.167,-15.5432,"hano1246"
"apma1240",-0.0486516196631922,0.0679339589561934,-0.245531668524319,-0.00110004374691361,"apma1240","0","0","0","Oceania",168.189,-15.8559,"apma1240"
"seke1241",-0.0490676383076649,0.0697678261464001,-0.252852358424372,-0.00106859085910854,"seke1241","0","0","0","Oceania",168.197,-15.8839,"seke1241"
"saaa1241",-0.0493280381806587,0.0701155586197652,-0.250232880391998,-0.001115895356841,"saaa1241","0","0","0","Oceania",168.228,-15.9534,"saaa1241"
"nama1268",-0.0541081663882492,0.0760918670621836,-0.280463586109773,-0.00115655684722628,"nama1268","0","1","0","Oceania",168.569,-16.8979,"nama1268"
"baki1244",-0.0498140981015032,0.0706161560756421,-0.255847808673858,-0.0010502717971791,"baki1244","0","0","0","Oceania",168.165,-16.7096,"baki1244"
"lame1260",-0.0478019929119318,0.0667811228956891,-0.244028680508512,-0.00106241145238322,"lame1260","0","0","0","Oceania",168.171,-16.6098,"lame1260"
"lewo1242",-0.0479717812404601,0.0665394900718556,-0.241970504892322,-0.00102278213528328,"lewo1242","0","0","0","Oceania",168.334,-16.7612,"lewo1242"
"lele1267",-0.0512843441039082,0.0745032345224608,-0.271970874489311,-0.00109125708170886,"lele1267","0","0","0","Oceania",168.202,-17.6042,"lele1267"
"aulu1238",-0.0527918230767929,0.0717122906378513,-0.265904834719779,-0.00137004094897357,"aulu1238","0","0","0","Oceania",167.697,-16.3579,"aulu1238"
"port1285",-0.0502127854335528,0.0673968739480671,-0.244145768519255,-0.00134866909974151,"port1285","0","0","0","Oceania",167.78,-16.4952,"port1285"
"axam1237",-0.0496659055050877,0.0654052988499293,-0.240411614442037,-0.0013841945811765,"axam1237","0","0","0","Oceania",167.707,-16.4838,"axam1237"
"mask1242",-0.050804410564066,0.0676525351776397,-0.24469600507088,-0.00137436621637665,"mask1242","0","0","0","Oceania",167.818,-16.5073,"mask1242"
"rere1240",-0.0492961055573882,0.0659577826556565,-0.235741352421487,-0.00134401667646374,"rere1240","0","0","0","Oceania",167.651,-16.2934,"rere1240"
"unua1237",-0.0497776691991249,0.0665214729356821,-0.240001903873339,-0.00129217629095038,"unua1237","0","0","0","Oceania",167.599,-16.2638,"unua1237"
"urip1239",-0.0551736732267772,0.074611195724256,-0.271741322581629,-0.00141343365645784,"urip1239","0","1","0","Oceania",167.34643,-16.00951,"urip1239"
"malu1245",-0.085752726291369,0.102247201721198,-0.387701947208457,-0.00288414138995848,"malu1245","0","0","0","Oceania",167.208,-15.9813,"malu1245"
"nese1235",0.843081859693368,0.15503380650095,0.409909478423433,0.992607655704513,"nese1235","0","0","1","Oceania",167.222769,-15.952608,"nese1235"
"maee1241",-0.0484053845109995,0.0644625926372926,-0.234381982499762,-0.00131239885497142,"maee1241","0","0","0","Oceania",167.288,-15.9914,"maee1241"
"mara1399",-0.0482689893860597,0.0648203111934798,-0.235742958517407,-0.00126733801374697,"mara1399","0","0","0","Oceania",167.33,-16.0695,"mara1399"
"katb1237",-0.0505867228366481,0.0702152428089545,-0.25552334370767,-0.00136350765806812,"katb1237","0","0","0","Oceania",167.484,-16.2701,"katb1237"
"sout2857",-0.0493687645323911,0.0675389302587195,-0.244727085634515,-0.00120502948619234,"sout2857","0","0","0","Oceania",167.477,-16.5116,"sout2857"
"nati1244",-0.0508108081770313,0.0690245487086838,-0.25318187397221,-0.00128340426260482,"nati1244","0","0","0","Oceania",167.496054,-16.468709,"nati1244"
"ling1265",-0.0497142668105999,0.0681620872934991,-0.245248834268685,-0.00128127721750012,"ling1265","0","0","0","Oceania",167.499,-16.1986,"ling1265"
"litz1237",-0.0491426470558885,0.0659431697353159,-0.237313124850319,-0.00131885705635698,"litz1237","0","0","0","Oceania",167.415,-16.1331,"litz1237"
"vinm1237",-0.0492409668306614,0.0673307249283023,-0.243261383583874,-0.00125749364058814,"vinm1237","0","0","0","Oceania",167.427,-16.2253,"vinm1237"
"daka1243",-0.056347999331384,0.0788495364592455,-0.288232587830354,-0.00120533767328863,"daka1243","0","0","0","Oceania",168.013,-16.2696,"daka1243"
"sout2859",-0.0567466833984241,0.0813099013376591,-0.291907881722205,-0.00122205862986737,"sout2859","0","0","0","Oceania",168.211,-16.2975,"sout2859"
"tiko1237",-0.062681985992526,0.0795835842230666,-0.292234593287401,-0.00218276686092834,"tiko1237","0","0","0","Oceania",168.822,-12.2766,"tiko1237"
"east2447",-0.0598037827149433,0.07565326261299,-0.283287423560208,-0.00204213514928194,"east2447","0","1","0","Oceania",-178.137222,-14.278717,"east2447"
"pile1238",-0.0599379267068882,0.0767286852343179,-0.287322307049036,-0.00196947200843497,"pile1238","0","0","0","Oceania",166.247188,-10.173335,"pile1238"
"emae1237",-0.0578999940998633,0.0724704417012958,-0.266818894436695,-0.00200663237197957,"emae1237","0","0","0","Oceania",168.399,-17.052,"emae1237"
"west2516",-0.0588530300515799,0.0755000684536731,-0.273881662506743,-0.00198385129517938,"west2516","0","0","0","Oceania",166.589,-20.4145,"west2516"
"futu1245",-0.055625178594808,0.0693489565866111,-0.250740873843425,-0.00200260132551714,"futu1245","0","0","0","Oceania",170.215,-19.5303,"futu1245"
"mele1250",-0.0560009309268185,0.0698082811787467,-0.253965463022604,-0.00203933022998334,"mele1250","0","0","0","Oceania",168.275,-17.6841,"mele1250"
"niua1240",-0.0626947329712653,0.0754642789259855,-0.279801710612631,-0.00250411799040604,"niua1240","0","0","0","Oceania",-175.64,-15.6014,"niua1240"
