"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"moii1235",-0.0347343252485685,0.0945271717503723,-0.326313912937252,-8.82309655292442e-07,"moii1235","0","0","0","N Coast New Guinea",131.52,-0.96532,"moii1235"
"kark1258",0.0200713603821185,0.0485845711389359,1.7994196569282e-05,0.147961937722463,"kark1258","1","1","1","N Coast New Guinea",141.098,-3.74954,"kark1258"
"murr1258",0.404054853526227,0.291668116311968,0.0112013964660073,0.953047648488483,"murr1258","1","1","0","N Australia",129.70152,-14.74852,"murr1258"
"tiwi1244",-0.147544972384519,0.212679326344491,-0.77802783969507,-8.0254943922348e-05,"tiwi1244","0","1","0","N Australia",130.949,-11.6308,"tiwi1244"
"amii1238",-0.55187781949189,0.265940523149843,-0.966559647042588,-0.0700178840190802,"amii1238","0","1","0","N Australia",130.04,-13.5573,"amii1238"
"mara1386",0.309661030342048,0.223166659237919,0.0192708824978443,0.817504487131419,"mara1386","1","1","0","N Australia",130.12,-13.6754,"mara1386"
"mari1424",0.197110392371109,0.187701840121552,0.00596158955870197,0.690101919123806,"mari1424","1","0","1","N Australia",130.237,-13.8818,"mari1424"
"obok1239",0.0826178938981008,0.140397038225684,0.000101601389436806,0.537158009316479,"obok1239","1","0","1","N Coast New Guinea",137.924,-2.88029,"obok1239"
"kaki1249",0.0514902100034026,0.107324500758781,2.83842393376671e-05,0.398843723061968,"kaki1249","1","0","1","S New Guinea",145.816,-7.9946,"kaki1249"
"fass1245",0.219818935251929,0.205527048924394,0.00577244071984892,0.750546669853201,"fass1245","1","0","1","N Coast New Guinea",141.64,-3.10868,"fass1245"
"pele1245",-0.013929936254963,0.0453161849160326,-0.131924492906186,-2.56912752248777e-07,"pele1245","0","0","0","N Coast New Guinea",151.05,-5.58045,"pele1245"
