"","ID","model1","model2","model3"
"1",1,0.958404211580981,0.349151853819924,1.04362192034274
"2",2,0.99181238106365,0.562739183934802,0.664725891337659
"3",3,0.853453746095558,0.569810880139088,0.858246161328029
"4",4,0.837248038075758,0.383788922709452,0.914897928043975
"5",5,0.326581375299642,0.319858870836931,0.36109070551824
"6",6,0.307335113305766,0.293565400181703,0.271487195340009
"7",7,0.172598425709899,0.279199611807859,0.304546116271526
"8",8,0.346175670957817,0.423985856036555,0.286269016632901
"9",9,0.401056956992402,0.400225252134387,0.403119064641816
"10",10,0.37860997019997,0.434447967673597,0.40631798352573
"11",11,0.431513182472052,0.287554667021202,0.330258046790458
"12",12,0.377152464512346,0.448884184137189,0.33449418340692
"13",13,0.286907445393762,0.671378199405883,0.339898417680277
"14",14,0.329426694982454,0.368498012097674,0.223667732629772
"15",15,0.360053510349371,0.232014115499669,0.460437257475787
"16",16,0.419475379223006,0.321297823957577,0.324208480169006
"17",17,0.45622747204474,0.465148162949533,0.320286714972677
"18",18,0.338101022375664,0.366079343864805,0.303053860518024
"19",19,0.342889191076704,0.381832002540473,0.228356346289771
"20",20,0.337707439121084,0.218962888860075,0.301953839029703
"21",21,0.358086716661141,0.250723593447303,0.360939588716507
"22",22,0.27504765900846,0.247798466857277,0.411548732304808
"23",23,0.337955143386601,0.455369102706598,0.263886303262477
"24",24,0.370820586979423,0.42002184560115,0.31564976610365
"25",25,0.440635838281498,0.420883973684793,0.441941893758659
"26",26,0.242286129688235,0.331050275401571,0.454763795234091
"27",27,0.359387504406673,0.44186679288236,0.336372636494749
"28",28,0.295800646084619,0.314172760193117,0.389992257950385
"29",29,0.409952514612474,0.337932760884027,0.350890138812295
"30",30,0.259552863129022,0.248819449215557,0.275186020574909
"31",31,0.230162327845512,0.528369597977824,0.267561175228599
"32",32,0.285347040892192,0.385061199360043,0.24574153892034
"33",33,0.33088017241247,0.361404305588485,0.402139792734926
"34",34,0.323020592169849,0.470573704247477,0.325286820460564
"35",35,0.333186187223704,0.323050744699734,0.284135267859525
"36",36,0.446537243638876,0.286999414140997,0.318839134882046
"37",37,0.447117285344579,0.240457940132573,0.254212808068566
"38",38,0.375594487981979,0.338980306738753,0.279500623654398
"39",39,0.375094340929515,0.218466725553722,0.314034002699476
"40",40,0.501279360107213,0.479930711734684,0.405929150122753
"41",41,0.22848808338551,0.356879092593772,0.177648381142296
"42",42,0.312792319614918,0.205336653040155,0.351943074041525
"43",43,0.409458309552127,0.444407901538546,0.463242246156903
"44",44,0.375218510604941,0.297602604560664,0.393028827168211
"45",45,0.302051026303022,0.304627383439506,0.33939292522944
"46",46,0.403265176202944,0.24011103626727,0.347808326585924
"47",47,0.410230886462705,0.399249325196425,0.315245184697298
"48",48,0.404890137257502,0.269819090023349,0.331760299134359
"49",49,0.431452924195369,0.417402117981392,0.383094053472978
"50",50,0.450607987103087,0.227136147828155,0.484607985793161
"51",51,0.419101609918104,0.281922187406765,0.456747613045963
"52",52,0.426921683283629,0.302142497526558,0.37893335592749
"53",53,0.442714503506629,0.357687927846072,0.247483011684818
"54",54,0.524114508725188,0.612416929557961,0.609550091907168
"55",55,0.226339380943952,0.139987417627736,0.260358049937018
"56",56,0.320498367037157,0.421456179305031,0.247454688843885
"57",57,0.367753784695057,0.41000930768475,0.365652444264766
"58",58,0.329164136861897,0.307390544720811,0.295294871453275
"59",59,0.269052477568654,0.445436657493358,0.286658825275033
"60",60,0.272822592689737,0.360366967082912,0.335771142614007
"61",61,0.300722387339301,0.402601898342823,0.323510228043557
"62",62,0.331995643846607,0.190259670784462,0.396830760785293
"63",63,0.446852996876242,0.257464592727583,0.295897811747323
"64",64,0.386812308594005,0.363814877900882,0.38262074233448
"65",65,0.351078512820277,0.294605876975416,0.310338567739221
"66",66,0.262611249771534,0.172107049461485,0.247752079774321
"67",67,0.35787326892418,0.06316635627365,0.351291840514123
"68",68,0.312814592508269,0.132291868682528,0.261069789960017
"69",69,0.453403022573653,0.318756747707914,0.270400575483778
"70",70,0.297776575984497,0.266346761803583,0.359537196707297
"71",71,0.315783317398614,0.683393216955124,0.260833431596152
"72",72,0.344910357234492,0.383158838652817,0.363356569779326
"73",73,0.426948781720712,0.173477573459946,0.414528595240391
"74",74,0.310672746746025,0.319261915215344,0.285049217117081
"75",75,0.440454491099122,0.143873223698677,0.374675650184748
"76",76,0.466881128785149,0.592387398376797,0.517114985527885
"77",77,0.351538783182778,0.368385791539983,0.326575504832276
"78",78,0.303148261479003,0.439288959289581,0.322882079099625
"79",79,0.283118047929308,0.436949332433506,0.411857792041272
"80",80,0.286104303671737,0.382403810657087,0.239337969581023
"81",81,0.367995472256994,0.372679256207263,0.438875564165712
"82",82,0.332100503544747,0.204423414723973,0.419688131162886
"83",83,0.282446982241174,0.307968525740497,0.181731998340736
"84",84,0.417377885974429,0.290039481729849,0.51867196495412
"85",85,0.259680758176207,0.268064360562599,0.278918430955003
"86",86,0.362240913605539,0.239830145516378,0.352550970562532
"87",87,0.346281652734884,0.16855451260791,0.345812426274664
"88",88,0.401796557487304,0.254730450385775,0.284999475410844
"89",89,0.481880061217413,0.232251855565308,0.436538825631455
"90",90,0.163787587684144,0.280472336106481,0.330965809052596
"91",91,0.39933185697215,0.160687931768159,0.256682709354315
"92",92,0.315804429805586,0.337209196610032,0.476129053275014
"93",93,0.336361361561201,0.157437439426283,0.428861563067724
"94",94,0.474927278941188,0.229598201036196,0.337111083254016
"95",95,0.396391621555661,0.343730329472611,0.391615593907874
"96",96,0.398256062412656,0.444857311299468,0.326939278542127
"97",97,0.43451450167994,0.362916762109105,0.441068859266947
"98",98,0.264289829679221,0.327734560467085,0.283476930645812
"99",99,0.324758495127772,0.342305932831104,0.332214381916315
"100",100,0.467787691444162,0.536108613639311,0.339937209538636
"101",101,0.509551933031311,0.467913219365976,0.295728392835784
"102",102,0.479574288239631,0.643805337570751,0.458403563296926
"103",103,0.525506376024055,0.626252478682507,0.43286470340534
"104",104,0.289753938095893,0.406847831153262,0.468622529871883
"105",105,0.336172879813475,0.395211724396118,0.313330786980977
"106",106,0.480782705749111,0.749761247766131,0.519318061885952
"107",107,0.341070247800703,0.447684709994693,0.275786620914579
"108",108,0.185542474686543,0.397920703583975,0.277135783264623
"109",109,0.16239296082256,0.623654160644509,0.380646858320234
"110",110,0.3408254124643,0.378566652982038,0.283716690286874
"111",111,0.335845516484079,0.466760064789269,0.338078616045621
"112",112,0.431443889584324,0.325109585645743,0.204310857586447
"113",113,0.361034297023888,0.584619827128409,0.509053531774579
"114",114,0.393679732850686,0.368242692866244,0.388376418097415
"115",115,0.462551419087595,0.565202110397102,0.416733005645973
"116",116,0.184071695361224,0.233125236991027,0.3966387895386
"117",117,0.243505923219272,0.364510114494173,0.185938013994898
"118",118,0.383851840255871,0.238419820580679,0.25245685974044
"119",119,0.321807071676031,0.245206185219788,0.126697223125433
"120",120,0.353375178970192,0.241685838771692,0.353676729111931
"121",121,0.233363683179106,0.395004525704585,0.377898623758519
"122",122,0.288337157853688,0.437342245552336,0.240001646477802
"123",123,0.41457246188506,0.306008833621839,0.370971500100461
"124",124,0.359860589060513,0.163665052739796,0.325043222366465
"125",125,0.332349086746821,0.205964760672363,0.353718300839446
"126",126,0.399301542894286,0.439579259238995,0.280183457910407
"127",127,0.465841627595426,0.478836122174252,0.416575843308586
"128",128,0.436865320906793,0.355611662856913,0.430162922640417
"129",129,0.469400316153988,0.241776628166273,0.256977757928016
"130",130,0.446356609541876,0.205096087597204,0.376124168425743
"131",131,0.32360735372838,0.270929356738359,0.20670315859565
"132",132,0.471330316303474,0.552698191440008,0.43783799347983
"133",133,0.347394839337487,0.296794989575464,0.229159471948014
"134",134,0.231843344840282,0.22493739404943,0.345718736159463
"135",135,0.321164850638584,0.442406216685501,0.420602431971699
"136",136,0.362108320126849,0.212278708325637,0.379039548604301
"137",137,0.272852846943671,0.303163061254847,0.371952261191461
"138",138,0.343086022889971,0.326155219650768,0.461679182331661
"139",139,0.296773260335184,0.261063470089103,0.223570788378883
"140",140,0.246621080111838,0.316734732191581,0.34442440348917
"141",141,0.320808757463445,0.335894024795478,0.235667479909679
"142",142,0.31554874607468,0.327273128796981,0.338964057995533
"143",143,0.32673049311519,0.272898030557976,0.320348070007595
"144",144,0.202606257012713,0.292565644153725,0.262590456683464
"145",145,0.273646200446333,0.193584251096137,0.311065480548478
"146",146,0.339555145486288,0.382274659693544,0.391904281512713
"147",147,0.397313275026609,0.227987406242107,0.295414904973343
"148",148,0.241532891828675,0.0936353539966893,0.116021865792793
"149",149,0.314230165529395,0.204765801953007,0.149254048517706
"150",150,0.19596055591133,0.144038101963954,0.280938996597034
"151",151,0.341559647897966,0.119501829973101,0.269182046531863
"152",152,0.372210643148828,0.100532684917881,0.107473197409766
"153",153,0.391987068507852,0.245423191662892,0.283771190067207
"154",154,0.320638075529047,0.1518422145247,0.342883989894077
"155",155,0.591261773629604,0.437842438218614,0.575069434705044
"156",156,0.35842454869428,0.178217090044256,0.410634580454088
"157",157,0.365164308444378,0.12119895267393,0.217825146170289
"158",158,0.408147918547153,0.241876008669119,0.296764745737938
"159",159,0.283208340412897,0.354663304301154,0.302696447948881
"160",160,0.363270928950251,0.246597739587397,0.162424992021374
"161",161,0.166604494307612,0.166952427233139,0.311715291969663
"162",162,0.234759504607981,0.0435745595479053,0.373244481257245
"163",163,0.284436432193817,0.170608659046287,0.138833551876967
"164",164,0.502505980164045,0.33548894410931,0.277334605636072
"165",165,0.317497588964597,0.233672553587501,0.304310420127651
"166",166,0.265545564583983,0.493693038717232,0.360517221158679
"167",167,0.248638689903478,0.628150353768691,0.309281398227126
"168",168,0.246804507016505,0.338228286976419,0.425499890115812
"169",169,0.296652847647704,0.292844576190767,0.341054280343746
"170",170,0.268088437745781,0.520909450160114,0.388972710897815
"171",171,0.191993973891679,0.457237730361958,0.418641528155217
"172",172,0.35985561072567,0.41282060298307,0.16145878146798
"173",173,0.220480559296888,0.741789140170076,0.296757285148042
"174",174,0.27885250048612,0.687024203712645,0.242391819047869
"175",175,0.253628816677627,0.61736465923376,0.430197867436055
"176",176,0.32083053569199,0.671484175782211,0.262554936290754
"177",177,0.350060899840383,0.658566429465886,0.362118888819685
"178",178,0.339604679020847,0.70906268128061,0.318065669416889
"179",179,0.240046674367787,0.754929740711052,0.350118556156533
"180",180,0.186547397264659,0.821545988942506,0.394609784489491
"181",181,0.308614030462791,0.708810693990206,0.411137713037833
"182",182,0.183984489678162,0.766161829895596,0.24955604945708
"183",183,0.15649057677791,0.80613611557139,0.41993748394229
"184",184,0.230467202048082,0.618325244677056,0.255584853682537
"185",185,0.210306557473383,0.487766366480609,0.409578990533551
"186",186,0.213949924010234,0.646316545444723,0.358635388003376
"187",187,0.295104444464596,0.59684392118526,0.455000880335804
"188",188,0.340353233204152,0.654193600671875,0.286637015222131
"189",189,0.293116943606321,0.492634758684822,0.365573660344404
"190",190,0.472081240664812,0.778029663035748,0.450518946880394
"191",191,0.340843809945146,0.793790546185776,0.41193782885832
