"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"gola1255",-0.368172757956207,0.0768041441216167,-0.526133580641132,-0.17903235543071,"gola1255","0","0","0","African Savannah",-10.8138,7.06193,"gola1255"
"bamb1269",-0.368201613426166,0.0773754110938672,-0.527146956579353,-0.175482154437769,"bamb1269","1","0","0","African Savannah",-7.65,12.9,"bamb1269"
"dyul1238",0.604055530841659,0.0849512055591169,0.376267276698527,0.748893523809393,"dyul1238","1","1","0","African Savannah",-4.72007,10.4536,"dyul1238"
"mand1436",-0.367428959953222,0.0777192363228905,-0.524772372401765,-0.175151098807948,"mand1436","1","0","0","African Savannah",-15.6539466667,12.8165233333,"mand1436"
"jalk1242",-0.368419247515226,0.0766975567554107,-0.519732878247703,-0.179318166497355,"jalk1242","1","0","0","African Savannah",-5.21959,10.5426,"jalk1242"
"loma1260",-0.368600998084322,0.0776358894774233,-0.528428301546651,-0.179933240480533,"loma1260","1","0","0","African Savannah",-9.69906,7.91585,"loma1260"
"toma1245",-0.367865512538925,0.0762634385402294,-0.519763744413747,-0.17773772715792,"toma1245","1","0","0","African Savannah",-9.23439,8.20383,"toma1245"
"sini1242",-0.367637438073735,0.077243464172198,-0.527007396101516,-0.176645176979099,"sini1242","1","0","0","African Savannah",-0.78772,13.7206,"sini1242"
"soni1259",-0.368145231214712,0.0776918219489742,-0.526604494869655,-0.174732269681488,"soni1259","1","0","0","African Savannah",-11.7178,13.1273,"soni1259"
"mwan1250",-0.368461722369671,0.0766115004332008,-0.524504154729567,-0.179535967473277,"mwan1250","1","0","0","African Savannah",-5.94577,7.87533,"mwan1250"
"wann1242",-0.368314588054328,0.077319170532822,-0.525060262570743,-0.176249584926116,"wann1242","1","0","0","African Savannah",-5.82092,7.88773,"wann1242"
"guro1248",-0.36786597486595,0.0766199542655304,-0.523014495214658,-0.179706135015031,"guro1248","1","0","0","African Savannah",-6.31154,7.34954,"guro1248"
"yaou1238",-0.368721282744393,0.0775195560443663,-0.528987989436272,-0.182939181733065,"yaou1238","1","0","0","African Savannah",-5.57851,6.95282,"yaou1238"
"mann1248",-0.368453808511632,0.0778042508297304,-0.52806957109568,-0.177933347371361,"mann1248","1","0","0","African Savannah",-8.86405,7.04616,"mann1248"
"jams1239",-0.367864696958796,0.0766767910783288,-0.519371403130103,-0.178197299081444,"jams1239","1","0","0","African Savannah",-2.57999,14.1794,"jams1239"
"bent1238",-0.368445114645045,0.077360621018439,-0.5261359286639,-0.177977168319255,"bent1238","1","0","1","African Savannah",-2.94,14.78,"bent1238"
"tomm1242",0.603856564074707,0.0852725958124328,0.366551028827538,0.744584154396206,"tomm1242","1","1","1","African Savannah",-3.28,14.756,"tomm1242"
"ache1245",-0.368284109511274,0.0778529535217059,-0.526384209385318,-0.176660691198789,"ache1245","0","0","0","African Savannah",30.3187,10.8827,"ache1245"
"dagi1241",-0.368308219549965,0.0772218680347802,-0.525048221070549,-0.175906853312046,"dagi1241","0","0","0","African Savannah",29.9404,10.583,"dagi1241"
"lumu1239",-0.368847915163593,0.077836051635843,-0.530872993444482,-0.179242967997344,"lumu1239","0","0","0","African Savannah",30.253,10.8308,"lumu1239"
"acol1236",-0.368647975370497,0.0761728980678932,-0.524422624618774,-0.181087313855887,"acol1236","0","0","0","S Africa",32.5147,3.57738,"acol1236"
"luok1236",0.604147091704734,0.0839936468099243,0.375803241150485,0.74474949797992,"luok1236","0","1","0","S Africa",34.4896,-0.93296,"luok1236"
"shil1265",-0.36778430287935,0.0767640286625029,-0.523145549477356,-0.17595526713082,"shil1265","0","0","0","African Savannah",31.7926,9.85472,"shil1265"
"nuer1246",0.603583783291631,0.0863367001551605,0.369107724214926,0.749053825775255,"nuer1246","0","1","0","African Savannah",32.3829,8.13911,"nuer1246"
"nand1266",0.604293290735931,0.0869989530815878,0.369428619303282,0.748611061867888,"nand1266","0","1","1","S Africa",35.408478,0.793737,"nand1266"
"tuge1241",0.603914433978301,0.086702672338436,0.366330506369191,0.749878961147201,"tuge1241","0","1","1","S Africa",35.8499,0.66573,"tuge1241"
"kips1239",-0.368223266629268,0.0765553464181332,-0.523361419430921,-0.178155926976159,"kips1239","0","0","1","S Africa",35.258532,-0.35774,"kips1239"
"kxoe1243",0.603596276027679,0.0855068442244917,0.376074478366141,0.747240575107952,"kxoe1243","0","1","0","S Africa",22.599835,-16.59051,"kxoe1243"
"tsix1234",0.604874992330382,0.0853706733352987,0.378140349995291,0.750826712645152,"tsix1234","1","1","1","S Africa",23.998153,-19.180953,"tsix1234"
"ajas1235",-0.368067332113992,0.0777312726004543,-0.524308892607734,-0.177490236423155,"ajas1235","0","0","0","African Savannah",25.6122,8.58003,"ajas1235"
"gbay1288",-0.368574495421703,0.0769227088104444,-0.523896081231634,-0.177987631272321,"gbay1288","0","0","0","African Savannah",25,8.43391,"gbay1288"
"dizi1235",-0.368717714413965,0.0783364664547821,-0.528875474359011,-0.179313315907809,"dizi1235","1","0","1","Greater Abyssinia",35.5763,6.1405,"dizi1235"
"bira1253",-0.368017630546381,0.0763508199720506,-0.520218427053586,-0.178971417179077,"bira1253","1","0","0","Greater Abyssinia",37.025,5.29807,"bira1253"
"murl1244",0.603423292143863,0.0875118130475953,0.363001857425148,0.750396167561569,"murl1244","0","1","1","African Savannah",33.988,6.69756,"murl1244"
"tenn1246",0.603899546859926,0.0875450027338687,0.364260097099584,0.74978036404401,"tenn1246","0","1","1","African Savannah",32.6307,4.91107,"tenn1246"
"kweg1241",0.603652308426429,0.0850172225233315,0.376883872527737,0.746649375523033,"kweg1241","0","1","0","Greater Abyssinia",36.1702,5.40416,"kweg1241"
"meen1242",-0.367587345178474,0.0766143270337263,-0.520490149610533,-0.175349053472124,"meen1242","0","0","0","Greater Abyssinia",35.6255,6.63207,"meen1242"
"maja1242",-0.368169067247214,0.0769187726694613,-0.526036932180492,-0.181285499887862,"maja1242","0","0","0","Greater Abyssinia",34.97,7.71,"maja1242"
"bang1363",-0.367438616635412,0.0776948670230814,-0.521556437518422,-0.175659165178212,"bang1363","0","0","0","African Savannah",-3.77092,14.8116,"bang1363"
"zarm1239",0.604017043459999,0.0857831054078462,0.371588741448898,0.747049849729743,"zarm1239","0","1","0","African Savannah",2.41173,12.8554,"zarm1239"
"humb1243",-0.368127478091971,0.0762799813597991,-0.522572765291503,-0.184112084127938,"humb1243","0","0","0","African Savannah",-1.69301,15.2948,"humb1243"
"koyr1242",-0.367810687912127,0.0771919555530647,-0.520751506405718,-0.176197587540526,"koyr1242","0","0","0","African Savannah",-0.55187,16.9634,"koyr1242"
"tond1249",-0.368071878456041,0.076102685007825,-0.522280094302385,-0.176733374564143,"tond1249","1","0","0","African Savannah",-2.816163,15.262989,"tond1249"
"koyr1240",-0.368027092435394,0.0768102593179615,-0.525742183512177,-0.178152824433084,"koyr1240","0","0","0","African Savannah",-3.73962,16.192,"koyr1240"
"siam1242",-0.368121560741562,0.0781804988937723,-0.526769032557018,-0.172078371532952,"siam1242","1","0","0","African Savannah",-4.92143,10.998,"siam1242"
"defa1248",-0.368762799080032,0.0791481055899626,-0.532057176786625,-0.175309925569422,"defa1248","1","0","1","African Savannah",7.50186,4.58451,"defa1248"
"keig1242",-0.368895842575129,0.0763790871947205,-0.526237279805575,-0.181093068696105,"keig1242","0","0","0","African Savannah",29.3889,11.2064,"keig1242"
"sout3236",0.60374443860668,0.0857120758350327,0.36990471643586,0.746741230077866,"sout3236","0","1","1","Greater Abyssinia",35.51,9.98,"sout3236"
"gumu1244",0.604377061579489,0.0857216021760373,0.381077932116006,0.746672638560837,"gumu1244","0","1","1","Greater Abyssinia",35.93,11.05,"gumu1244"
"maba1277",-0.368214354028696,0.0771757668398537,-0.523312360688448,-0.175872854185828,"maba1277","1","0","0","African Savannah",20.8889,12.89147,"maba1277"
"rung1258",-0.367907893353381,0.0769155827297292,-0.524979251118654,-0.176296657958659,"rung1258","1","0","0","African Savannah",20.9945,9.7154,"rung1258"
"bamb1262",-0.36812208215615,0.0778341454344144,-0.525409948441731,-0.173527652977901,"bamb1262","1","0","1","Greater Abyssinia",34.6522,9.82554,"bamb1262"
"huaa1248",-0.368167206826343,0.0763499855631132,-0.524358903873371,-0.181495621277042,"huaa1248","0","0","0","S Africa",20.79583,-24.20022,"huaa1248"
"nuuu1241",-0.368282347198029,0.0786032957128828,-0.531852284185781,-0.172944753202759,"nuuu1241","0","0","0","S Africa",19.0841,-29.7054,"nuuu1241"
"shab1252",0.60382557532926,0.0871197065749344,0.367775075453913,0.74908014006299,"shab1252","1","1","1","Greater Abyssinia",35.223,7.64407,"shab1252"
"furr1244",-0.367798710897557,0.0772371891672892,-0.524162616141337,-0.177668474576455,"furr1244","1","0","1","African Savannah",23.6401,12.0455,"furr1244"
"dard1243",-0.368807081358115,0.0767531438558521,-0.527842219931308,-0.18297613340248,"dard1243","0","0","0","African Savannah",18.7996,12.1187,"dard1243"
"tago1246",-0.368456887521468,0.0765851367476035,-0.522119852512502,-0.179004947902105,"tago1246","1","0","0","African Savannah",30.9306,12.0346,"tago1246"
"tega1236",-0.368784298619576,0.0780005483379199,-0.529506760862483,-0.175298927959086,"tega1236","1","0","0","African Savannah",31.1112,11.9523,"tega1236"
"logo1259",-0.367773941770093,0.0770987138067469,-0.527240939223782,-0.177725874215049,"logo1259","0","0","0","S Africa",29.8866,3.32608,"logo1259"
"lugb1240",-0.368444840483519,0.0766484067463042,-0.523683696458814,-0.182430531960505,"lugb1240","0","0","1","S Africa",30.8642,3.02245,"lugb1240"
"madi1260",-0.369170707193372,0.0780764638816183,-0.527876509764098,-0.176685619201099,"madi1260","0","0","0","S Africa",31.8471,3.62499,"madi1260"
"asoa1238",-0.368629164170015,0.0782888979646735,-0.527787672374674,-0.175334106089984,"asoa1238","0","0","0","S Africa",26.7198,2.26818,"asoa1238"
"mang1394",-0.367921932090406,0.0767362905070368,-0.522875250973207,-0.174426936531215,"mang1394","0","0","0","S Africa",27.0712,2.5511,"mang1394"
"lend1245",-0.367655296757452,0.075973538326739,-0.519134225045942,-0.177769057610112,"lend1245","0","0","0","S Africa",30.6794,2.1898,"lend1245"
"ngit1239",0.603719375828709,0.0866906860942994,0.365374492623054,0.747211011621084,"ngit1239","0","1","0","S Africa",30.2242,1.30455,"ngit1239"
"bagi1246",-0.368077731032151,0.0776332233844627,-0.527272699276895,-0.175628769031451,"bagi1246","0","0","0","African Savannah",14.769495,11.52392,"bagi1246"
"keng1240",-0.368533944201853,0.0772149332867705,-0.527256519472236,-0.179437264196448,"keng1240","0","0","0","African Savannah",18.1464,11.6816,"keng1240"
"furu1242",-0.368461633780295,0.0773648056419771,-0.525925708040394,-0.177650953252361,"furu1242","0","0","0","S Africa",20.6448,4.485,"furu1242"
"sara1321",-0.368943951294601,0.0770852160868441,-0.52898836598566,-0.177241608536722,"sara1321","0","0","0","African Savannah",19.2566,9.39388,"sara1321"
"mbay1241",-0.368469517930853,0.0779097856591427,-0.528133831516906,-0.177938928732573,"mbay1241","0","0","0","African Savannah",15.7328,8.23066,"mbay1241"
"kaba1281",-0.36743857657182,0.0774974107836778,-0.523677439130547,-0.175976802925777,"kaba1281","0","0","0","African Savannah",16.7344,7.64972,"kaba1281"
"ngam1268",-0.368601153481082,0.0767837031681762,-0.523668366598393,-0.185972959748731,"ngam1268","0","0","0","African Savannah",15.414,8.57051,"ngam1268"
"kara1482",-0.368126768082846,0.0769854440014745,-0.524111218662864,-0.177438071855336,"kara1482","0","0","0","African Savannah",22.9947,9.99526,"kara1482"
"yulu1243",-0.368616135978681,0.0784975135662992,-0.525733032882005,-0.176392426345312,"yulu1243","0","0","1","African Savannah",23.6166,8.04124,"yulu1243"
"baka1274",-0.369119101073479,0.0775264318236852,-0.526841059889986,-0.179945418228978,"baka1274","0","0","0","African Savannah",29.59,4.65943,"baka1274"
"jurm1239",-0.368529528761228,0.0772483305348537,-0.525973169236913,-0.177654972901691,"jurm1239","0","0","0","African Savannah",29.974,6.03321,"jurm1239"
"mamv1243",-0.368017612210078,0.076768635097992,-0.52312029404522,-0.178191706178176,"mamv1243","0","0","0","S Africa",28.9862,2.68167,"mamv1243"
"birr1240",-0.368510076467909,0.0775105895305487,-0.527906973914343,-0.177378272594633,"birr1240","1","0","0","African Savannah",24.6,5.33,"birr1240"
